iteration,n_layers,n_nodes,activation,epochs,grid_size,learning_rate,fitness,is_initial
1,7,11,tanh,47076,46,0.0314316645113961,0.9593770503997803,True
2,7,100,relu,50922,27,0.0122041432507613,0.9588037729263306,True
3,8,80,relu,72409,176,0.0016587443023398,0.6479535102844238,True
4,8,36,sigmoid,88721,103,0.0799511386790551,0.9578301310539246,True
5,9,53,relu,44901,102,0.0005500251881296,0.6508778929710388,True
6,3,24,sin,81977,169,0.0074979800600515,0.0009604264050722122,True
7,2,90,sin,63730,10,0.0090806812957729,0.7472113370895386,True
8,5,86,sin,14031,27,0.0119904925822004,11.908247947692871,True
9,8,88,swish,75630,178,0.0126749105551364,1919.61181640625,True
10,9,84,swish,66229,195,0.0045334507163831,9.728886604309082,True
11,2,37,sin,83069,185,0.0074958277247156955,0.2534283995628357,False
12,2,37,sin,83069,185,0.005017884020907675,0.3061258792877197,False
13,5,90,tanh,17910,17,0.011989211284113259,1.0694141387939453,False
14,5,90,tanh,17910,17,0.0015694575876530632,0.014491851441562176,False
15,10,68,swish,52605,200,0.001554537648904652,0.004102868027985096,False
16,2,40,tanh,74479,141,0.006668566895949569,0.003630945459008217,False
17,3,13,tanh,73148,139,0.0070072941123942205,0.0011243056505918503,False
18,6,84,relu,66642,173,1e-05,0.6243873834609985,False
19,10,33,relu,53984,80,0.0005383128792109855,0.61734938621521,False
20,8,68,relu,64638,85,1e-05,0.6507394313812256,False
21,8,56,relu,81820,112,1e-05,0.5577517747879028,False
22,7,100,sigmoid,37093,56,0.011707502996683895,0.02425749972462654,False
23,5,92,sigmoid,45631,24,0.011712018009592921,0.7884957194328308,False
24,4,91,sigmoid,37097,75,0.011504300311922948,0.00252337334677577,False
25,4,91,sigmoid,37097,75,0.0009750608704240423,0.0024835190270096064,False
26,3,96,tanh,41668,31,0.008310543604938304,0.01745125651359558,False
27,2,96,tanh,60176,60,0.008659710029485458,0.00817266944795847,False
28,2,98,swish,56356,47,0.008353474391167428,0.1445876508951187,False
29,3,96,tanh,41668,31,1e-05,0.07309601455926895,False
30,2,67,swish,33251,67,0.006172472267519944,0.26844778656959534,False
31,3,71,sigmoid,19596,46,0.006444547150546474,0.004698664415627718,False
32,3,70,sigmoid,43000,123,0.005615923330460612,0.001208548666909337,False
33,3,63,swish,22260,130,0.005961664055848736,0.015852268785238266,False
34,4,69,swish,13110,140,0.012773085699498248,0.03482472151517868,False
35,3,65,tanh,16314,156,0.009621722143290948,0.016169950366020203,False
36,4,52,swish,9499,161,0.007776941315451238,0.02773110382258892,False
37,3,65,tanh,16314,156,0.020370028526638145,0.28736764192581177,False
38,3,86,tanh,7869,172,0.014385900534105222,0.02486668899655342,False
39,5,87,tanh,10486,153,0.012214295775966928,0.09101436287164688,False
40,3,86,tanh,7869,172,0.0035442315111436093,0.004079355392605066,False
41,5,87,tanh,10486,153,0.0009979863645580246,0.016673250123858452,False
42,3,95,sin,11783,180,0.008719553802877592,0.017685381695628166,False
43,4,89,relu,24282,132,0.0056124388243506415,0.6699300408363342,False
44,4,43,swish,46157,143,0.006264878157210413,0.0063105677254498005,False
45,2,36,tanh,41187,104,0.007097391651686186,0.00546035123988986,False
46,4,49,sigmoid,11469,163,0.014866300457585574,0.026317976415157318,False
47,4,49,sigmoid,11469,163,0.0019377096444674633,0.008776376023888588,False
48,4,27,swish,16637,153,0.008542926955877854,0.0025400996673852205,False
49,4,66,relu,32952,182,0.004744070790391836,0.6542551517486572,False
50,2,28,sigmoid,17874,122,0.007785030719130407,0.005917731672525406,False
