iteration,n_layers,n_nodes,activation,epochs,grid_size,learning_rate,fitness,is_initial
1,5,52,sin,67795,59,0.0005878217587962,0.013794529251754284,True
2,3,100,sin,43726,78,0.0011849892511485,0.990504264831543,True
3,6,88,sin,96222,61,0.0009215580407877,0.028941834345459938,True
4,6,38,tanh,55403,85,0.0137954292981904,0.4958961606025696,True
5,5,71,sin,72575,200,0.0018418884222506,0.021670203655958176,True
6,4,69,sin,85654,27,7.820852719338074e-05,0.043415144085884094,True
7,5,64,sin,97882,10,0.0011308400992544,2.250535488128662,True
8,9,74,sin,100000,86,0.0016636799518437,0.01742509938776493,True
9,7,92,sin,81436,38,0.0021947918490761,0.061976075172424316,True
10,5,80,swish,92945,167,0.0014704361609709,0.015437057241797447,True
11,3,89,sin,75480,93,0.0009188017869401367,0.9962844252586365,False
12,6,36,sin,90314,137,0.0009188452561021184,0.019735220819711685,False
13,6,36,sin,90314,137,0.0012626974305033943,0.03216496482491493,False
14,4,58,sin,72526,189,0.0010880405803964837,0.009607752785086632,False
15,9,69,sin,81534,76,4.834805698362246e-05,0.0009493590332567692,False
16,8,56,sin,89896,177,0.0009221688668286966,0.0334903746843338,False
17,7,52,sin,50543,126,0.0009159766761952472,0.012657876126468182,False
18,7,52,sin,50543,126,0.0026019300387354603,0.051026083528995514,False
19,6,78,sin,51197,47,0.0009114716555588323,0.028698187321424484,False
20,7,62,tanh,61661,58,0.0009173964156722215,0.020138025283813477,False
21,7,58,tanh,57995,63,0.002485296101769968,0.02439866028726101,False
22,7,58,tanh,57995,63,4.248254915188589e-05,0.005875441711395979,False
23,7,57,tanh,64735,167,4.8176766225453055e-05,0.011070176027715206,False
24,9,42,tanh,81077,116,0.000894656061285438,0.06725505739450455,False
25,9,34,tanh,61570,118,0.000901954015188304,0.010981977917253971,False
26,9,40,sin,65692,173,4.836803929036773e-05,0.0021970458328723907,False
27,7,27,tanh,61958,164,4.828321198616552e-05,0.006952081806957722,False
28,10,72,tanh,78794,118,0.0008917808289002631,0.0030523587483912706,False
29,4,67,tanh,88251,175,0.0009394814391024109,0.00798515323549509,False
30,3,57,tanh,68704,197,0.0009244672808966617,0.005953873973339796,False
31,7,62,swish,56885,33,4.791263141366945e-05,0.40775221586227417,False
32,9,43,swish,78340,175,0.000894556657574693,0.007857461459934711,False
33,9,41,swish,89651,113,4.864746110217885e-05,0.0010189276654273272,False
34,8,30,swish,55993,162,0.0008353386664900604,0.010155163705348969,False
35,8,30,swish,55993,162,0.002700887837586726,0.026083942502737045,False
36,7,19,swish,73027,110,0.0009057904398659846,0.00463867699727416,False
37,7,9,swish,47808,154,0.001023546618987342,0.013725164346396923,False
38,8,7,tanh,80629,171,0.0008537531896621789,0.5830898284912109,False
39,7,25,sigmoid,82149,84,0.0008884152194730786,0.12454815953969955,False
40,6,41,tanh,37201,92,4.908532551205011e-05,0.010904972441494465,False
41,9,37,sin,42148,72,4.8722162376846315e-05,0.0024266813416033983,False
42,9,63,sin,33529,124,0.0008410737300583611,0.02957303449511528,False
43,7,43,swish,30289,99,0.0008586419856540623,0.035461802035570145,False
44,5,23,tanh,39754,156,0.0007985238857356346,0.005511840805411339,False
45,6,48,tanh,31309,169,0.0008157943017026244,0.02533785067498684,False
46,4,43,swish,46157,143,0.0008720510821692552,0.01728721149265766,False
47,6,48,tanh,31309,169,0.0025578672491281284,0.04477613791823387,False
48,2,40,tanh,74479,141,0.000905738610618966,0.844732940196991,False
49,9,34,tanh,61570,118,2.3500857691500317e-05,0.009761452674865723,False
50,9,83,swish,98557,169,0.0009187624212586531,0.032405029982328415,False
