test_name,final_l1_ab_error,final_l1_re_error,final_l2_ab_error,final_l2_re_error,final_pde_loss,final_bc_loss,final_ic_loss,final_total_loss,runtime,num_layers,num_nodes,activation_func,epochs,grid_size,learning_rate
allen_cahn_2d_0,0.25517141819000244,0.4292084276676178,0.24832038581371307,0.7044904232025146,0.011728614568710327,0.0,0.0,0.011728614568710327,276.3664448261261,3,40,sin,41752,43,0.0003442953106491
allen_cahn_2d_1,0.04348214715719223,0.07313869148492813,0.009098561480641365,0.134851336479187,0.0015408587642014027,0.0,0.0,0.0015408587642014027,594.1345057487488,3,95,tanh,90563,69,0.000230567007494
allen_cahn_2d_2,0.010090663097798824,0.016972893849015236,0.0016207422595471144,0.05691488832235336,6.815145025029778e-05,0.0,0.0,6.815145025029778e-05,994.9308934211731,6,19,swish,85216,187,0.0001842411804467
allen_cahn_2d_3,0.5603182315826416,0.9424774050712585,0.5989872217178345,1.0941519737243652,9.881312370300293,0.0,0.0,9.881312370300293,1556.0576090812683,7,76,swish,59743,145,0.0111303463730186
allen_cahn_2d_4,0.011343241669237614,0.0190797820687294,0.0020613789092749357,0.06418710947036743,5.982894072076306e-05,0.0,0.0,5.982894072076306e-05,2100.8259897232056,10,46,swish,56462,181,1.980500896568931e-05
allen_cahn_2d_5,0.002873654942959547,0.004833601415157318,0.00015908210480120033,0.017831159755587578,4.887790055363439e-06,0.0,0.0,4.887790055363439e-06,1565.3328454494476,9,91,swish,93620,56,0.0003465430528732
allen_cahn_2d_6,0.2853226065635681,0.47992390394210815,0.19127030670642853,0.6182906627655029,0.19125013053417206,0.0,0.0,0.19125013053417206,182.50770354270935,3,19,sigmoid,27173,12,0.0974139822155868
allen_cahn_2d_7,0.33012065291404724,0.5552759766578674,0.34068331122398376,0.8251716494560242,0.10996298491954803,0.0,0.0,0.10996298491954803,630.033136844635,2,84,relu,78355,162,5.247955131525455e-05
allen_cahn_2d_8,0.035333357751369476,0.05943210422992706,0.009377461858093739,0.1369025558233261,0.00085161451715976,0.0,0.0,0.00085161451715976,734.0409243106842,6,15,swish,45859,125,0.0001253250175418
allen_cahn_2d_9,0.005132799968123436,0.008633572608232498,0.00038338813465088606,0.027681410312652588,0.00012960951426066458,0.0,0.0,0.00012960951426066458,587.5091638565063,8,31,sigmoid,33646,199,0.0108693872330151
