test_name,final_l1_ab_error,final_l1_re_error,final_l2_ab_error,final_l2_re_error,final_pde_loss,final_bc_loss,final_ic_loss,final_total_loss,runtime,num_layers,num_nodes,activation_func,epochs,grid_size,learning_rate
reaction_2d_47,0.04259030520915985,0.07784822583198547,0.08621058613061905,0.12775938212871552,2.598601349745877e-05,4.6108749529594206e-07,6.977078737691045e-05,9.621788922231644e-05,293.1833665370941,5,22,tanh,59453,23,9.397914871326744e-05
reaction_2d_48,0.5415366888046265,0.9898419380187988,0.6705495119094849,0.9937178492546082,0.009608984924852848,9.85442738965503e-07,0.19996142387390137,0.20957139134407043,169.79079604148865,2,78,relu,50196,115,0.0001214627846322
reaction_2d_49,0.5398942828178406,0.9868398904800415,0.6661040782928467,0.9871299266815186,0.01985781453549862,4.443554075805878e-07,0.17956794798374176,0.19942620396614075,214.88361525535583,6,8,sigmoid,38000,162,0.0011458193219725
reaction_2d_50,0.004691554699093103,0.008575406856834888,0.006574438884854317,0.009742960333824158,8.66105328896083e-05,6.020901537340251e-07,1.875119960459415e-05,0.00010596382344374433,275.33854818344116,6,61,tanh,36851,177,0.0019543818980322
reaction_2d_51,0.35450488328933716,0.647977888584137,0.4806768000125885,0.7123368382453918,0.07021234184503555,0.002608502982184291,0.16031931340694427,0.23314015567302704,262.7523248195648,5,85,swish,44158,30,0.0103504636944998
reaction_2d_52,0.5387111902236938,0.9846773743629456,0.6633253693580627,0.9830120205879211,0.01711241342127323,2.5260791517212056e-05,0.1817367523908615,0.19887442886829376,78.33422899246216,2,93,sin,26610,48,0.0001175375227836
reaction_2d_53,0.020439891144633293,0.03736083209514618,0.044829193502664566,0.06643442064523697,5.471226177178323e-05,1.908834201458376e-05,7.394923613901483e-06,8.119553240248933e-05,380.88414454460144,4,96,sin,52707,181,0.0004957982491227
reaction_2d_54,0.5416325926780701,0.9900172352790833,0.6702504754066467,0.9932746887207031,0.008553040213882923,1.8377391825197265e-05,0.20008540153503418,0.20865681767463684,191.12074851989746,8,41,relu,24505,48,0.0136758699248193
reaction_2d_55,0.5395453572273254,0.9862021207809448,0.6664477586746216,0.9876392483711243,0.01115789171308279,1.8027287296717986e-05,0.1815127283334732,0.19268864393234253,45.81868886947632,4,22,relu,10844,14,4.160157754014052e-05
reaction_2d_56,0.5414628386497498,0.9897069334983826,0.670528769493103,0.993687093257904,0.009752960875630379,2.1195012323005358e-07,0.20031827688217163,0.21007144451141357,551.3249592781067,5,72,relu,82592,192,0.0004818597206905
