test_name,final_l1_ab_error,final_l1_re_error,final_l2_ab_error,final_l2_re_error,final_pde_loss,final_bc_loss,final_ic_loss,final_total_loss,runtime,num_layers,num_nodes,activation_func,epochs,grid_size,learning_rate
klein_gordon_2d_0,0.0008401265949942172,0.002531238365918398,1.2743344086629804e-06,0.002669011242687702,1.3208829159339075e-06,3.7835428656762815e-07,1.2258765025308094e-07,1.8218247532786336e-06,288.6439242362976,3,40,sin,41752,43,0.0003442953106491
klein_gordon_2d_1,0.0024951694067567587,0.007517757825553417,1.3189579476602376e-05,0.008586658164858818,9.045462320500519e-06,8.573588274884969e-06,6.01838223701634e-08,1.7679234588285908e-05,611.8157770633698,3,95,tanh,90563,69,0.000230567007494
klein_gordon_2d_2,0.0010279734851792455,0.0030972068198025227,2.42559940488718e-06,0.003682292066514492,1.1698587513819803e-05,1.5297592881324817e-06,1.6752906617512053e-07,1.339587561233202e-05,1406.7853617668152,6,19,swish,85216,187,0.0001842411804467
klein_gordon_2d_3,0.3319033682346344,0.9999998807907104,0.17888858914375305,1.0,0.26019608974456787,1.0501149892807007,0.3379629850387573,1.6482740640640259,2513.7595977783203,7,76,swish,59743,145,0.0111303463730186
klein_gordon_2d_4,0.013846386224031448,0.041718121618032455,0.0004082753148395568,0.047773297876119614,0.00034241561661474407,9.052414679899812e-05,1.2197682735859416e-05,0.0004451374406926334,4138.865047693253,10,46,swish,56462,181,1.980500896568931e-05
klein_gordon_2d_5,0.0008865866693668067,0.002671218942850828,1.2226158787598251e-06,0.0026142895221710205,3.1067465897649527e-06,4.652124061976792e-06,5.156783799975528e-07,8.274548235931434e-06,2284.5948135852814,9,91,swish,93620,56,0.0003465430528732
klein_gordon_2d_6,0.0496910959482193,0.14971554279327393,0.003828899236395955,0.14630044996738434,4.640223414753564e-05,1.5530418750131503e-05,9.492931894783396e-06,7.142558752093464e-05,185.00952172279358,3,19,sigmoid,27173,12,0.0974139822155868
klein_gordon_2d_7,0.2744132876396179,0.8267866373062134,0.09281499683856964,0.7203072309494019,0.0452297106385231,0.012730568647384644,0.09110073745250702,0.14906102418899536,456.70607018470764,2,84,relu,78355,162,5.247955131525455e-05
klein_gordon_2d_8,0.0019067219691351056,0.005744810216128826,7.79296169639565e-06,0.006600243505090475,1.1689704479067586e-05,6.213010237843264e-06,3.1016622870083665e-07,1.8212882423540577e-05,734.9125413894653,6,15,swish,45859,125,0.0001253250175418
klein_gordon_2d_9,0.004881170578300953,0.014706600457429886,4.1815594158833846e-05,0.015288954600691795,2.633980693644844e-05,2.598795799713116e-05,3.868351541314041e-06,5.6196113291662186e-05,860.6294128894806,8,31,sigmoid,33646,199,0.0108693872330151
klein_gordon_2d_10,0.28746297955513,0.8661043643951416,0.13465362787246704,0.8675963282585144,0.18392224609851837,0.40504688024520874,0.08434218913316727,0.6733112931251526,1012.6426947116852,10,9,relu,82065,26,0.0509460368461985
klein_gordon_2d_11,0.005346938036382198,0.016109922900795937,5.819534999318421e-05,0.01803652197122574,6.301830580923706e-05,6.558182940352708e-05,4.632519448932726e-06,0.00013323265011422336,189.88019323349,5,84,swish,8155,130,0.0002315887259497
klein_gordon_2d_12,0.008777407929301262,0.026445670053362846,0.00018717280181590468,0.0323467031121254,0.00015967158833518624,0.00011638567957561463,6.915710855537327e-06,0.0002829729928635061,950.32923579216,8,20,tanh,42356,192,0.0004457643374031
klein_gordon_2d_13,0.0019135514739900827,0.0057653868570923805,5.100870566820959e-06,0.005339872092008591,9.074086847249418e-06,1.1554573575267568e-05,3.6895596622343874e-06,2.431822031212505e-05,1011.5551240444183,9,25,sin,65809,68,0.0015399967234343
klein_gordon_2d_14,10.767056465148926,32.440330505371094,116.10840606689453,25.476543426513672,795648.0,232.91775512695312,116.27719116210938,795997.1875,237.27892637252808,7,16,sin,19160,48,0.0882841843935834
klein_gordon_2d_15,0.025360362604260445,0.07640887051820755,0.0013291744980961084,0.08619849383831024,0.00039601107710041106,0.0003188204427715391,2.5263536372222006e-05,0.0007400950416922569,1057.9468767642975,5,73,sigmoid,87782,113,3.136624269551213e-05
klein_gordon_2d_16,0.03556982800364494,0.10716921836137772,0.0031286925077438354,0.13224829733371735,0.005894353147596121,0.002725109225139022,5.965434684185311e-05,0.008679116144776344,284.67046666145325,9,59,sigmoid,16465,59,5.978603708132954e-05
klein_gordon_2d_17,0.2752373218536377,0.8292693495750427,0.10997816920280457,0.78408282995224,0.048979829996824265,0.02044675126671791,0.07730649411678314,0.14673307538032532,1006.8270664215088,8,23,relu,95275,92,0.0037080153258158
klein_gordon_2d_18,0.0004956625634804368,0.0014933940256014466,4.2597542915245867e-07,0.0015431244391947985,1.1912511581613217e-06,1.6665576367813628e-06,5.875316944070619e-08,2.91656192530354e-06,1257.18119931221,6,70,swish,79262,40,0.0016988268340562
klein_gordon_2d_19,0.010001943446695805,0.030135104432702065,0.00021097803255543113,0.03434213623404503,0.00011100536357844248,9.193691948894411e-05,6.515151085295656e-07,0.00020359380869194865,850.9587616920471,4,18,sigmoid,92897,151,0.0016944154715722
klein_gordon_2d_20,0.025288093835115433,0.07619112730026245,0.001132505596615374,0.07956624031066895,0.002553497441112995,0.0027806847356259823,1.3208158634370193e-05,0.005347390193492174,321.0128240585327,2,89,swish,59855,130,0.0013455180805926
klein_gordon_2d_21,0.21865737438201904,0.6587982177734375,0.10598808526992798,0.769727885723114,0.1547604501247406,0.6143717765808105,0.0006352360360324383,0.7697674632072449,946.9689543247223,7,7,sigmoid,64680,138,6.496304998863703e-05
klein_gordon_2d_22,0.0006083991029299796,0.0018330607563257217,7.270837159012444e-07,0.0020160481799393892,3.0721346320206067e-06,8.23044956632657e-07,3.0438980047620134e-07,4.199569048068952e-06,867.868335723877,9,78,swish,34730,32,0.0001576744387178
klein_gordon_2d_23,0.2579282224178314,0.7771183252334595,0.10997346043586731,0.7840660214424133,0.12785471975803375,0.022623669356107712,0.03472525253891945,0.1852036416530609,64.06731486320496,2,51,relu,14454,125,0.0001410268922152
klein_gordon_2d_24,0.0016373147955164313,0.004933106247335672,4.065190751134651e-06,0.004767043981701136,4.049089056934463e-06,4.4780999814975075e-06,5.402050078373577e-07,9.067394785233773e-06,516.9288959503174,5,66,sin,55987,92,0.0003019565486771
klein_gordon_2d_25,0.27082961797714233,0.8159893155097961,0.10586032271385193,0.7692638039588928,0.04814188554883003,0.02095133811235428,0.07411496341228485,0.14320819079875946,785.4572885036469,9,85,relu,39128,119,0.0005181823400198
klein_gordon_2d_26,0.004104273859411478,0.01236586831510067,2.912132731580641e-05,0.012758929282426834,9.212877557729371e-06,4.3437935346446466e-06,1.0433702755108243e-06,1.4600042050005868e-05,410.98155093193054,7,41,sigmoid,32617,57,0.0152207537032514
