test_name,final_l1_ab_error,final_l1_re_error,final_l2_ab_error,final_l2_re_error,final_pde_loss,final_bc_loss,final_ic_loss,final_total_loss,runtime,num_layers,num_nodes,activation_func,epochs,grid_size,learning_rate
convection_2d_37,0.6669464707374573,1.047631025314331,0.6014304757118225,1.0967246294021606,0.004494672641158104,0.06261962652206421,0.2777341306209564,0.3448484241962433,192.0763967037201,2,14,sin,65417,44,0.0001848350654143
convection_2d_38,0.3301464021205902,0.5185897946357727,0.17454615235328674,0.5908266305923462,0.0021571458783000708,0.01810414530336857,0.0010981331579387188,0.02135942503809929,68.69822430610657,4,32,tanh,16849,152,0.0044763665118443
convection_2d_39,0.6365921497344971,0.9999508261680603,0.5000095367431641,0.9999862313270569,29450256384.0,4.6620418288512155e-05,0.4943084716796875,29450256384.0,347.95983242988586,6,55,sin,60659,103,0.0674335458866373
convection_2d_40,0.42797109484672546,0.6722515225410461,0.2755313217639923,0.7423186302185059,0.0007393988198600709,0.025514233857393265,0.0018645168747752905,0.028118150308728218,280.81560468673706,3,16,relu,83546,138,0.0072223168813105
convection_2d_41,0.003608462167903781,0.0056681265123188496,1.8840739357983693e-05,0.006138381082564592,1.71332558238646e-05,6.117410066508455e-06,3.5384318834985606e-06,2.6789097319124267e-05,363.41537141799927,4,74,sin,64388,185,4.5718303996619705e-05
convection_2d_42,0.42671942710876465,0.6702854633331299,0.2793413996696472,0.7474334836006165,0.0007928293780423701,0.025881491601467133,0.0016697010723873973,0.02834402211010456,765.8879449367523,10,70,sigmoid,56230,169,1.3011908844074614e-05
convection_2d_43,0.3271302282810211,0.5138520002365112,0.1722986251115799,0.587010383605957,0.0007606213912367821,0.017239805310964584,0.0008077382808551192,0.018808165565133095,274.5400631427765,3,80,tanh,74949,69,2.627176634355119e-05
convection_2d_44,0.015032995492219925,0.023613637313246727,0.0003572895366232842,0.026730990037322044,6.144240614958107e-05,0.0003298240771982819,4.6042350732022896e-05,0.00043730883044190705,182.58888292312622,4,80,sin,45058,59,3.091076265514508e-05
convection_2d_45,0.06477493792772293,0.10174764692783356,0.007829991169273853,0.12513694167137146,0.00015789963072165847,0.0009559126337990165,4.613428609445691e-05,0.00115994643419981,233.54338359832764,10,87,tanh,26787,86,7.331993949847578e-05
convection_2d_46,0.6671537160873413,1.0479565858840942,0.6560065150260925,1.1454048156738281,0.00505819683894515,0.010267253965139389,0.06256642192602158,0.07789187133312225,102.02455949783325,7,24,relu,14275,10,3.5862054564693235e-05
convection_2d_47,0.6993528008460999,1.0985344648361206,0.8773105144500732,1.3245903253555298,6.613631285290467e-06,4.259391971572768e-06,5.289202249514346e-07,1.1401943993405439e-05,275.9139940738678,5,22,tanh,59453,23,9.397914871326744e-05
convection_2d_48,0.5811108946800232,0.9128016233444214,0.4508911371231079,0.949600100517273,0.0014588091289624572,0.06720274686813354,0.016008442267775536,0.08466999977827072,133.9311978816986,2,78,relu,50196,115,0.0001214627846322
convection_2d_49,0.4237785041332245,0.665665864944458,0.2763785719871521,0.7434591054916382,0.0007847295491956174,0.025664212182164192,0.0016034010332077742,0.02805234119296074,225.70508408546448,6,8,sigmoid,38000,162,0.0011458193219725
convection_2d_50,0.0272495299577713,0.042803213000297546,0.0014581200666725636,0.05400096997618675,1.581159267516341e-05,0.00014405159163288772,1.1854755030071829e-05,0.00017171794024761766,340.62516736984253,6,61,tanh,36851,177,0.0019543818980322
convection_2d_51,0.07121270149946213,0.1118600070476532,0.007770278956741095,0.12465886771678925,5.112232611281797e-05,0.0003561028279364109,9.828939801082015e-05,0.0005055145593360066,253.16654801368713,5,85,swish,44158,30,0.0103504636944998
