pde,model,total_loss,final_l2
pde5,m1,1.520176010672003e-05,0.07596265524625778
pde5,m2,5.499171675182879e-05,0.07613659650087357
pde5,m3,0.00010913299047388136,0.07624513655900955
pde5,m4,4.419898323249072e-05,0.07603991776704788
pde5,m5,0.000632052484434098,0.07904871553182602
pde5,m6,0.0004215282679069787,0.08532118797302246
pde5,m7,6.429685981856892e-06,0.08710456639528275
